ts,side,price,qty,pnl,reason
2022-05-03 20:00,BUY,37785.8,0.1,,entry
2022-05-03 21:00,SELL,37795.58,0.1,0.98,exit
2022-05-03 22:00,BUY,37739.69,0.1,,entry
2022-05-03 23:00,SELL,37728.95,0.1,-1.07,exit
2022-05-04 07:00,BUY,38701.32,0.1,,entry
2022-05-04 08:00,SELL,38968.53,0.1,26.72,exit
2022-05-05 13:00,BUY,38992.54,0.1,,entry
2022-05-05 14:00,SELL,38209.0,0.1,-78.35,exit
2022-05-05 15:00,BUY,36909.67,0.1,,entry
2022-05-05 16:00,SELL,37036.55,0.1,12.69,exit
2022-05-05 17:00,BUY,36816.56,0.1,,entry
2022-05-05 18:00,SELL,36387.03,0.1,-42.95,exit
2022-05-05 19:00,BUY,36316.0,0.1,,entry
2022-05-05 20:00,SELL,36466.44,0.1,15.04,exit
2022-05-05 21:00,BUY,36458.58,0.1,,entry
2022-05-05 22:00,SELL,36238.63,0.1,-22.0,exit
2022-05-05 23:00,BUY,36552.97,0.1,,entry
2022-05-06 00:00,SELL,36373.41,0.1,-17.96,exit
2022-05-06 01:00,BUY,36311.56,0.1,,entry
2022-05-06 02:00,SELL,36433.4,0.1,12.18,exit
2022-05-06 03:00,BUY,36461.82,0.1,,entry
2022-05-06 04:00,SELL,36435.42,0.1,-2.64,exit
2022-05-06 05:00,BUY,36501.45,0.1,,entry
2022-05-06 06:00,SELL,36409.12,0.1,-9.23,exit
2022-05-06 07:00,BUY,36371.94,0.1,,entry
2022-05-06 08:00,SELL,36218.08,0.1,-15.39,exit
2022-05-06 09:00,BUY,36406.54,0.1,,entry
2022-05-06 10:00,SELL,35944.81,0.1,-46.17,exit
2022-05-06 11:00,BUY,35780.84,0.1,,entry
2022-05-06 12:00,SELL,35826.22,0.1,4.54,exit
2022-05-06 13:00,BUY,35747.51,0.1,,entry
2022-05-06 15:00,SELL,36004.34,0.1,25.68,exit
2022-05-07 04:00,BUY,35746.63,0.1,,entry
2022-05-07 05:00,SELL,35898.95,0.1,15.23,exit
2022-05-07 21:00,BUY,35026.37,0.1,,entry
2022-05-07 22:00,SELL,35046.06,0.1,1.97,exit
2022-05-08 00:00,BUY,35107.02,0.1,,entry
2022-05-08 01:00,SELL,34824.17,0.1,-28.28,exit
2022-05-08 02:00,BUY,34575.77,0.1,,entry
2022-05-08 03:00,SELL,34480.24,0.1,-9.55,exit
2022-05-08 04:00,BUY,34400.81,0.1,,entry
2022-05-08 05:00,SELL,34449.15,0.1,4.83,exit
2022-05-08 07:00,BUY,34596.55,0.1,,entry
2022-05-08 08:00,SELL,34664.04,0.1,6.75,exit
2022-05-08 09:00,BUY,34571.29,0.1,,entry
2022-05-08 12:00,SELL,34627.6,0.1,5.63,exit
2022-05-08 13:00,BUY,34371.16,0.1,,entry
2022-05-08 14:00,SELL,34450.84,0.1,7.97,exit
2022-05-08 15:00,BUY,34357.92,0.1,,entry
2022-05-08 16:00,SELL,34383.19,0.1,2.53,exit
2022-05-08 17:00,BUY,34068.7,0.1,,entry
2022-05-08 20:00,SELL,34229.76,0.1,16.11,exit
2022-05-09 02:00,BUY,33496.16,0.1,,entry
2022-05-09 03:00,SELL,33563.15,0.1,6.7,exit
2022-05-09 04:00,BUY,33648.89,0.1,,entry
2022-05-09 05:00,SELL,33510.6,0.1,-13.83,exit
2022-05-09 06:00,BUY,33571.73,0.1,,entry
2022-05-09 07:00,SELL,33523.27,0.1,-4.85,exit
2022-05-09 10:00,BUY,32822.22,0.1,,entry
2022-05-09 11:00,SELL,33122.31,0.1,30.01,exit
2022-05-09 12:00,BUY,32858.81,0.1,,entry
2022-05-09 13:00,SELL,33036.38,0.1,17.76,exit
2022-05-09 14:00,BUY,32455.61,0.1,,entry
2022-05-09 15:00,SELL,32341.53,0.1,-11.41,exit
2022-05-09 16:00,BUY,31692.1,0.1,,entry
2022-05-09 17:00,SELL,31268.1,0.1,-42.4,exit
2022-05-09 18:00,BUY,30786.98,0.1,,entry
2022-05-09 19:00,SELL,30944.82,0.1,15.78,exit
2022-05-09 20:00,BUY,30954.25,0.1,,entry
2022-05-09 21:00,SELL,30835.14,0.1,-11.91,exit
2022-05-09 22:00,BUY,31087.89,0.1,,entry
2022-05-09 23:00,SELL,30076.31,0.1,-101.16,exit
2022-05-10 00:00,BUY,30800.11,0.1,,entry
2022-05-10 01:00,SELL,30888.81,0.1,8.87,exit
2022-05-10 03:00,BUY,30642.55,0.1,,entry
2022-05-10 09:00,SELL,31397.69,0.1,75.51,exit
2022-05-12 05:00,BUY,27128.94,0.1,,entry
2022-05-12 06:00,SELL,27114.84,0.1,-1.41,exit
2022-05-13 02:00,BUY,30140.97,0.1,,entry
2022-05-13 03:00,SELL,30582.54,0.1,44.16,exit
2022-05-13 17:00,BUY,29599.65,0.1,,entry
2022-05-13 18:00,SELL,30131.98,0.1,53.23,exit
2022-05-13 20:00,BUY,29798.11,0.1,,entry
2022-05-13 22:00,SELL,29809.47,0.1,1.14,exit
2022-05-14 22:00,BUY,30239.33,0.1,,entry
2022-05-15 04:00,SELL,29614.12,0.1,-62.52,exit
2022-05-16 06:00,BUY,29578.31,0.1,,entry
2022-05-16 07:00,SELL,29593.89,0.1,1.56,exit
2022-05-17 02:00,BUY,30065.0,0.1,,entry
2022-05-17 03:00,SELL,30363.59,0.1,29.86,exit
2022-05-17 14:00,BUY,30066.01,0.1,,entry
2022-05-17 15:00,SELL,30153.74,0.1,8.77,exit
2022-05-17 17:00,BUY,30090.76,0.1,,entry
2022-05-17 18:00,SELL,29851.95,0.1,-23.88,exit
2022-05-17 21:00,BUY,30551.79,0.1,,entry
2022-05-18 01:00,SELL,30125.4,0.1,-42.64,exit
2022-05-18 14:00,BUY,29240.01,0.1,,entry
2022-05-18 15:00,SELL,28984.99,0.1,-25.5,exit
2022-05-18 17:00,BUY,28986.62,0.1,,entry
2022-05-18 18:00,SELL,29207.12,0.1,22.05,exit
2022-05-18 23:00,BUY,28715.32,0.1,,entry
2022-05-19 00:00,SELL,28915.78,0.1,20.05,exit
2022-05-19 01:00,BUY,28766.72,0.1,,entry
2022-05-19 05:00,SELL,29059.99,0.1,29.33,exit
2022-05-19 14:00,BUY,29867.71,0.1,,entry
2022-05-19 15:00,SELL,30389.45,0.1,52.17,exit
2022-05-20 14:00,BUY,29489.33,0.1,,entry
2022-05-20 15:00,SELL,29152.9,0.1,-33.64,exit
2022-05-20 16:00,BUY,28901.08,0.1,,entry
2022-05-20 17:00,SELL,28959.22,0.1,5.81,exit
2022-05-20 18:00,BUY,29010.0,0.1,,entry
2022-05-20 19:00,SELL,29291.55,0.1,28.15,exit
2022-05-22 09:00,BUY,30140.78,0.1,,entry
2022-05-22 11:00,SELL,29897.52,0.1,-24.33,exit
2022-05-23 17:00,BUY,30099.22,0.1,,entry
2022-05-23 18:00,SELL,29879.36,0.1,-21.99,exit
2022-05-23 19:00,BUY,29089.9,0.1,,entry
2022-05-23 20:00,SELL,29345.89,0.1,25.6,exit
2022-05-23 21:00,BUY,29346.34,0.1,,entry
2022-05-23 22:00,SELL,29211.24,0.1,-13.51,exit
2022-05-23 23:00,BUY,29109.15,0.1,,entry
2022-05-24 00:00,SELL,29147.93,0.1,3.88,exit
2022-05-24 01:00,BUY,29224.82,0.1,,entry
2022-05-24 02:00,SELL,29267.45,0.1,4.26,exit
2022-05-24 08:00,BUY,29158.44,0.1,,entry
2022-05-24 11:00,SELL,29295.74,0.1,13.73,exit
2022-05-24 13:00,BUY,28960.87,0.1,,entry
2022-05-24 14:00,SELL,29069.03,0.1,10.82,exit
2022-05-25 00:00,BUY,29625.21,0.1,,entry
2022-05-25 01:00,SELL,29789.69,0.1,16.45,exit
2022-05-25 11:00,BUY,29409.01,0.1,,entry
2022-05-25 12:00,SELL,29567.64,0.1,15.86,exit
2022-05-25 16:00,BUY,29563.36,0.1,,entry
2022-05-25 18:00,SELL,29885.61,0.1,32.23,exit
2022-05-25 23:00,BUY,29542.15,0.1,,entry
2022-05-26 00:00,SELL,29786.79,0.1,24.46,exit
2022-05-26 08:00,BUY,29009.59,0.1,,entry
2022-05-26 09:00,SELL,29193.66,0.1,18.41,exit
2022-05-26 12:00,BUY,28951.46,0.1,,entry
2022-05-26 13:00,SELL,28811.0,0.1,-14.05,exit
2022-05-27 17:00,BUY,28388.14,0.1,,entry
2022-05-27 18:00,SELL,28466.67,0.1,7.85,exit
2022-05-28 15:00,BUY,28988.21,0.1,,entry
2022-05-28 16:00,SELL,28907.5,0.1,-8.07,exit
2022-05-28 18:00,BUY,29001.74,0.1,,entry
2022-05-29 01:00,SELL,28925.85,0.1,-7.59,exit
2022-05-29 02:00,BUY,28904.13,0.1,,entry
2022-05-29 04:00,SELL,28941.09,0.1,3.7,exit
2022-06-01 07:00,BUY,31482.43,0.1,,entry
2022-06-01 09:00,SELL,31695.99,0.1,21.36,exit
2022-06-01 14:00,BUY,31172.49,0.1,,entry
2022-06-01 15:00,SELL,30742.59,0.1,-42.99,exit
2022-06-01 16:00,BUY,30419.62,0.1,,entry
2022-06-01 17:00,SELL,30179.67,0.1,-24.0,exit
2022-06-01 18:00,BUY,30167.69,0.1,,entry
2022-06-01 19:00,SELL,30126.72,0.1,-4.1,exit
2022-06-01 20:00,BUY,29636.09,0.1,,entry
2022-06-01 21:00,SELL,29592.93,0.1,-4.32,exit
2022-06-01 22:00,BUY,29747.16,0.1,,entry
2022-06-01 23:00,SELL,29805.83,0.1,5.87,exit
2022-06-02 00:00,BUY,29680.0,0.1,,entry
2022-06-02 01:00,SELL,29811.89,0.1,13.19,exit
2022-06-02 02:00,BUY,29826.16,0.1,,entry
2022-06-02 03:00,SELL,29730.12,0.1,-9.6,exit
2022-06-02 04:00,BUY,29817.24,0.1,,entry
2022-06-02 13:00,SELL,29895.28,0.1,7.8,exit
2022-06-03 00:00,BUY,30401.53,0.1,,entry
2022-06-03 01:00,SELL,30628.38,0.1,22.69,exit
2022-06-03 09:00,BUY,30250.0,0.1,,entry
2022-06-03 10:00,SELL,29821.3,0.1,-42.87,exit
2022-06-03 11:00,BUY,29758.19,0.1,,entry
2022-06-03 12:00,SELL,29531.45,0.1,-22.67,exit
2022-06-03 14:00,BUY,29478.65,0.1,,entry
2022-06-03 15:00,SELL,29506.24,0.1,2.76,exit
2022-06-03 16:00,BUY,29544.18,0.1,,entry
2022-06-03 17:00,SELL,29507.86,0.1,-3.63,exit
2022-06-05 15:00,BUY,29972.22,0.1,,entry
2022-06-06 00:00,SELL,30301.7,0.1,32.95,exit
2022-06-07 00:00,BUY,30197.77,0.1,,entry
2022-06-07 01:00,SELL,29568.47,0.1,-62.93,exit
2022-06-07 02:00,BUY,29402.08,0.1,,entry
2022-06-07 03:00,SELL,29563.62,0.1,16.15,exit
2022-06-07 04:00,BUY,29522.42,0.1,,entry
2022-06-07 05:00,SELL,29478.41,0.1,-4.4,exit
2022-06-07 06:00,BUY,29521.24,0.1,,entry
2022-06-07 07:00,SELL,29585.12,0.1,6.39,exit
2022-06-07 08:00,BUY,29652.76,0.1,,entry
2022-06-07 09:00,SELL,29561.54,0.1,-9.12,exit
2022-06-07 10:00,BUY,29597.79,0.1,,entry
2022-06-07 11:00,SELL,29521.5,0.1,-7.63,exit
2022-06-07 12:00,BUY,29504.21,0.1,,entry
2022-06-07 13:00,SELL,29564.48,0.1,6.03,exit
2022-06-07 20:00,BUY,31350.33,0.1,,entry
2022-06-08 02:00,SELL,30973.14,0.1,-37.72,exit
2022-06-08 03:00,BUY,30026.72,0.1,,entry
2022-06-08 04:00,SELL,30248.45,0.1,22.17,exit
2022-06-08 10:00,BUY,30382.78,0.1,,entry
2022-06-08 11:00,SELL,30410.85,0.1,2.81,exit
2022-06-08 13:00,BUY,30766.49,0.1,,entry
2022-06-08 14:00,SELL,30425.75,0.1,-34.07,exit
2022-06-09 09:00,BUY,30549.46,0.1,,entry
2022-06-09 11:00,SELL,30299.47,0.1,-25.0,exit
2022-06-10 12:00,BUY,29642.6,0.1,,entry
2022-06-10 13:00,SELL,29396.04,0.1,-24.66,exit
2022-06-10 15:00,BUY,29454.53,0.1,,entry
2022-06-10 16:00,SELL,29045.46,0.1,-40.91,exit
2022-06-10 17:00,BUY,29115.01,0.1,,entry
2022-06-10 18:00,SELL,29056.8,0.1,-5.82,exit
2022-06-10 19:00,BUY,28980.02,0.1,,entry
2022-06-10 20:00,SELL,29204.02,0.1,22.4,exit
2022-06-10 23:00,BUY,29091.88,0.1,,entry
2022-06-11 08:00,SELL,28994.03,0.1,-9.79,exit
2022-06-11 10:00,BUY,28922.01,0.1,,entry
2022-06-11 11:00,SELL,28734.01,0.1,-18.8,exit
2022-06-11 12:00,BUY,28479.61,0.1,,entry
2022-06-11 13:00,SELL,28780.11,0.1,30.05,exit
2022-06-11 14:00,BUY,28429.65,0.1,,entry
2022-06-11 15:00,SELL,28405.54,0.1,-2.41,exit
2022-06-11 16:00,BUY,28470.8,0.1,,entry
2022-06-11 17:00,SELL,28499.25,0.1,2.85,exit
2022-06-11 20:00,BUY,28408.17,0.1,,entry
2022-06-11 21:00,SELL,28561.05,0.1,15.29,exit
2022-06-12 01:00,BUY,28244.71,0.1,,entry
2022-06-12 02:00,SELL,27427.48,0.1,-81.72,exit
2022-06-12 03:00,BUY,27553.23,0.1,,entry
2022-06-12 04:00,SELL,27436.64,0.1,-11.66,exit
2022-06-12 05:00,BUY,27270.79,0.1,,entry
2022-06-12 06:00,SELL,27485.79,0.1,21.5,exit
2022-06-12 08:00,BUY,27568.21,0.1,,entry
2022-06-12 09:00,SELL,27469.84,0.1,-9.84,exit
2022-06-12 10:00,BUY,27444.46,0.1,,entry
2022-06-12 11:00,SELL,27457.39,0.1,1.29,exit
2022-06-12 12:00,BUY,27436.71,0.1,,entry
2022-06-12 13:00,SELL,27313.36,0.1,-12.33,exit
2022-06-12 22:00,BUY,26995.44,0.1,,entry
2022-06-12 23:00,SELL,26574.53,0.1,-42.09,exit
2022-06-13 00:00,BUY,26307.16,0.1,,entry
2022-06-13 01:00,SELL,25771.59,0.1,-53.56,exit
2022-06-13 02:00,BUY,25341.4,0.1,,entry
2022-06-13 03:00,SELL,25520.05,0.1,17.86,exit
2022-06-13 04:00,BUY,25389.99,0.1,,entry
2022-06-13 05:00,SELL,25234.44,0.1,-15.56,exit
2022-06-13 06:00,BUY,25358.14,0.1,,entry
2022-06-13 07:00,SELL,24811.59,0.1,-54.65,exit
2022-06-13 08:00,BUY,24182.6,0.1,,entry
2022-06-13 09:00,SELL,24052.83,0.1,-12.98,exit
2022-06-13 10:00,BUY,23990.63,0.1,,entry
2022-06-13 11:00,SELL,23729.43,0.1,-26.12,exit
2022-06-13 12:00,BUY,23683.31,0.1,,entry
2022-06-13 13:00,SELL,23651.94,0.1,-3.14,exit
2022-06-13 14:00,BUY,22804.62,0.1,,entry
2022-06-13 15:00,SELL,23271.54,0.1,46.69,exit
2022-06-13 16:00,BUY,23733.48,0.1,,entry
2022-06-13 17:00,SELL,23538.33,0.1,-19.51,exit
2022-06-13 18:00,BUY,23375.01,0.1,,entry
2022-06-13 19:00,SELL,23218.22,0.1,-15.68,exit
2022-06-13 20:00,BUY,23245.83,0.1,,entry
2022-06-13 21:00,SELL,23061.45,0.1,-18.44,exit
2022-06-13 22:00,BUY,22587.9,0.1,,entry
2022-06-13 23:00,SELL,22487.41,0.1,-10.05,exit
2022-06-14 00:00,BUY,21759.51,0.1,,entry
2022-06-14 01:00,SELL,20855.0,0.1,-90.45,exit
2022-06-14 02:00,BUY,21548.74,0.1,,entry
2022-06-14 03:00,SELL,22127.91,0.1,57.92,exit
2022-06-14 04:00,BUY,21977.83,0.1,,entry
2022-06-14 09:00,SELL,22298.92,0.1,32.11,exit
2022-06-14 21:00,BUY,21484.73,0.1,,entry
2022-06-14 22:00,SELL,21598.93,0.1,11.42,exit
2022-06-15 07:00,BUY,20722.92,0.1,,entry
2022-06-15 08:00,SELL,20265.06,0.1,-45.79,exit
2022-06-15 09:00,BUY,20238.04,0.1,,entry
2022-06-15 10:00,SELL,20573.58,0.1,33.55,exit
2022-06-15 22:00,BUY,22474.41,0.1,,entry
2022-06-16 00:00,SELL,22680.0,0.1,20.56,exit
2022-06-16 07:00,BUY,21764.17,0.1,,entry
2022-06-16 08:00,SELL,21786.97,0.1,2.28,exit
2022-06-16 21:00,BUY,20685.5,0.1,,entry
2022-06-16 22:00,SELL,20364.99,0.1,-32.05,exit
2022-06-16 23:00,BUY,20401.31,0.1,,entry
2022-06-17 00:00,SELL,20363.63,0.1,-3.77,exit
2022-06-18 06:00,BUY,19439.26,0.1,,entry
2022-06-18 07:00,SELL,19258.58,0.1,-18.07,exit
2022-06-18 08:00,BUY,19008.88,0.1,,entry
2022-06-18 09:00,SELL,19173.92,0.1,16.5,exit
2022-06-18 10:00,BUY,19395.33,0.1,,entry
2022-06-18 11:00,SELL,19243.98,0.1,-15.14,exit
2022-06-18 12:00,BUY,19155.45,0.1,,entry
2022-06-18 13:00,SELL,19200.11,0.1,4.47,exit
2022-06-18 14:00,BUY,19077.58,0.1,,entry
2022-06-18 15:00,SELL,18953.76,0.1,-12.38,exit
2022-06-18 16:00,BUY,18875.25,0.1,,entry
2022-06-18 17:00,SELL,18621.13,0.1,-25.41,exit
2022-06-18 18:00,BUY,18215.78,0.1,,entry
2022-06-18 19:00,SELL,18067.6,0.1,-14.82,exit
2022-06-18 20:00,BUY,17809.0,0.1,,entry
2022-06-19 01:00,SELL,18480.1,0.1,67.11,exit
2022-06-19 14:00,BUY,19472.24,0.1,,entry
2022-06-19 15:00,SELL,19824.97,0.1,35.27,exit
2022-06-20 17:00,BUY,19977.6,0.1,,entry
2022-06-20 18:00,SELL,20046.43,0.1,6.88,exit
2022-06-21 23:00,BUY,20723.52,0.1,,entry
2022-06-22 00:00,SELL,20587.01,0.1,-13.65,exit
2022-06-22 07:00,BUY,20099.62,0.1,,entry
2022-06-22 08:00,SELL,20235.07,0.1,13.55,exit
2022-06-23 08:00,BUY,20576.66,0.1,,entry
2022-06-23 09:00,SELL,20746.4,0.1,16.97,exit
2022-06-23 15:00,BUY,20351.91,0.1,,entry
2022-06-23 16:00,SELL,20284.28,0.1,-6.76,exit
2022-06-23 19:00,BUY,20910.06,0.1,,entry
2022-06-23 23:00,SELL,21110.13,0.1,20.01,exit
2022-06-25 12:00,BUY,21147.94,0.1,,entry
2022-06-25 14:00,SELL,21128.9,0.1,-1.9,exit
2022-06-25 15:00,BUY,20961.89,0.1,,entry
2022-06-25 16:00,SELL,21053.63,0.1,9.17,exit
2022-06-25 17:00,BUY,21096.77,0.1,,entry
2022-06-25 18:00,SELL,21236.85,0.1,14.01,exit
2022-06-26 15:00,BUY,21326.11,0.1,,entry
2022-06-26 17:00,SELL,21260.66,0.1,-6.55,exit
2022-06-26 18:00,BUY,21186.64,0.1,,entry
2022-06-26 19:00,SELL,21283.6,0.1,9.7,exit
2022-06-26 20:00,BUY,21401.73,0.1,,entry
2022-06-26 22:00,SELL,21143.78,0.1,-25.8,exit
2022-06-27 08:00,BUY,21489.8,0.1,,entry
2022-06-27 12:00,SELL,21235.84,0.1,-25.4,exit
2022-06-27 13:00,BUY,20737.81,0.1,,entry
2022-06-27 14:00,SELL,20820.51,0.1,8.27,exit
2022-06-27 15:00,BUY,20754.73,0.1,,entry
2022-06-27 16:00,SELL,20759.66,0.1,0.49,exit
2022-06-27 17:00,BUY,20726.78,0.1,,entry
2022-06-27 18:00,SELL,20821.05,0.1,9.43,exit
2022-06-28 01:00,BUY,20619.45,0.1,,entry
2022-06-28 02:00,SELL,20640.98,0.1,2.15,exit
2022-06-28 13:00,BUY,21058.34,0.1,,entry
2022-06-28 14:00,SELL,20845.08,0.1,-21.33,exit
2022-06-28 18:00,BUY,20349.08,0.1,,entry
2022-06-28 19:00,SELL,20255.01,0.1,-9.41,exit
2022-06-28 20:00,BUY,20277.57,0.1,,entry
2022-06-28 21:00,SELL,20393.44,0.1,11.59,exit
2022-06-28 22:00,BUY,20308.02,0.1,,entry
2022-06-28 23:00,SELL,20281.29,0.1,-2.67,exit
2022-06-29 00:00,BUY,20289.83,0.1,,entry
2022-06-29 01:00,SELL,20357.67,0.1,6.78,exit
2022-06-29 05:00,BUY,20182.8,0.1,,entry
2022-06-29 06:00,SELL,19941.82,0.1,-24.1,exit
2022-06-29 08:00,BUY,19990.38,0.1,,entry
2022-06-29 09:00,SELL,20063.27,0.1,7.29,exit
2022-06-30 06:00,BUY,19420.34,0.1,,entry
2022-06-30 07:00,SELL,19435.9,0.1,1.56,exit
2022-06-30 08:00,BUY,19234.06,0.1,,entry
2022-06-30 09:00,SELL,19154.16,0.1,-7.99,exit
2022-06-30 10:00,BUY,19108.64,0.1,,entry
2022-06-30 11:00,SELL,19101.36,0.1,-0.73,exit
2022-06-30 12:00,BUY,19204.37,0.1,,entry
2022-06-30 13:00,SELL,18868.29,0.1,-33.61,exit
2022-06-30 14:00,BUY,19123.18,0.1,,entry
2022-06-30 15:00,SELL,19143.98,0.1,2.08,exit
2022-06-30 16:00,BUY,19140.42,0.1,,entry
2022-06-30 17:00,SELL,19105.67,0.1,-3.48,exit
2022-06-30 18:00,BUY,18973.86,0.1,,entry
2022-06-30 19:00,SELL,18927.34,0.1,-4.65,exit
2022-06-30 20:00,BUY,18755.93,0.1,,entry
2022-06-30 21:00,SELL,18819.8,0.1,6.39,exit
2022-06-30 22:00,BUY,18894.54,0.1,,entry
2022-06-30 23:00,SELL,19942.21,0.1,104.77,exit
2022-07-01 01:00,BUY,20416.46,0.1,,entry
2022-07-01 03:00,SELL,19730.76,0.1,-68.57,exit
2022-07-01 04:00,BUY,19409.23,0.1,,entry
2022-07-01 05:00,SELL,19465.37,0.1,5.61,exit
2022-07-03 19:00,BUY,19492.16,0.1,,entry
2022-07-04 00:00,SELL,19263.4,0.1,-22.88,exit
2022-07-04 02:00,BUY,19072.49,0.1,,entry
2022-07-04 03:00,SELL,19103.54,0.1,3.1,exit
2022-07-04 10:00,BUY,19470.65,0.1,,entry
2022-07-04 11:00,SELL,19806.49,0.1,33.58,exit
2022-07-05 09:00,BUY,19770.3,0.1,,entry
2022-07-05 10:00,SELL,19740.94,0.1,-2.94,exit
2022-07-05 11:00,BUY,19520.39,0.1,,entry
2022-07-05 12:00,SELL,19373.75,0.1,-14.66,exit
2022-07-05 19:00,BUY,20398.21,0.1,,entry
2022-07-06 01:00,SELL,19877.48,0.1,-52.07,exit
2022-07-06 02:00,BUY,19860.6,0.1,,entry
2022-07-06 04:00,SELL,20098.75,0.1,23.82,exit
2022-07-08 13:00,BUY,21272.6,0.1,,entry
2022-07-08 14:00,SELL,21769.09,0.1,49.65,exit
2022-07-09 01:00,BUY,21505.55,0.1,,entry
2022-07-09 07:00,SELL,21654.72,0.1,14.92,exit
2022-07-09 11:00,BUY,21447.29,0.1,,entry
2022-07-09 12:00,SELL,21514.78,0.1,6.75,exit
2022-07-10 00:00,BUY,21372.91,0.1,,entry
2022-07-10 01:00,SELL,21414.18,0.1,4.13,exit
2022-07-10 13:00,BUY,21080.0,0.1,,entry
2022-07-10 14:00,SELL,20865.63,0.1,-21.44,exit
2022-07-10 15:00,BUY,20899.76,0.1,,entry
2022-07-10 16:00,SELL,20932.35,0.1,3.26,exit
2022-07-10 17:00,BUY,20902.05,0.1,,entry
2022-07-10 18:00,SELL,20844.81,0.1,-5.72,exit
2022-07-10 19:00,BUY,20920.54,0.1,,entry
2022-07-10 22:00,SELL,20839.8,0.1,-8.07,exit
2022-07-11 00:00,BUY,20809.56,0.1,,entry
2022-07-11 01:00,SELL,20555.18,0.1,-25.44,exit
2022-07-11 02:00,BUY,20548.82,0.1,,entry
2022-07-11 03:00,SELL,20540.69,0.1,-0.81,exit
2022-07-11 04:00,BUY,20527.84,0.1,,entry
2022-07-11 05:00,SELL,20506.53,0.1,-2.13,exit
2022-07-11 06:00,BUY,20402.91,0.1,,entry
2022-07-11 07:00,SELL,20439.91,0.1,3.7,exit
2022-07-11 08:00,BUY,20530.0,0.1,,entry
2022-07-11 10:00,SELL,20533.0,0.1,0.3,exit
2022-07-11 11:00,BUY,20473.06,0.1,,entry
2022-07-11 13:00,SELL,20373.4,0.1,-9.97,exit
2022-07-11 14:00,BUY,20387.23,0.1,,entry
2022-07-11 15:00,SELL,20437.44,0.1,5.02,exit
2022-07-11 21:00,BUY,20239.38,0.1,,entry
2022-07-11 22:00,SELL,20007.25,0.1,-23.21,exit
2022-07-11 23:00,BUY,19963.61,0.1,,entry
2022-07-12 00:00,SELL,19809.84,0.1,-15.38,exit
2022-07-12 01:00,BUY,19890.34,0.1,,entry
2022-07-12 02:00,SELL,19971.06,0.1,8.07,exit
2022-07-12 03:00,BUY,19942.33,0.1,,entry
2022-07-12 04:00,SELL,20004.57,0.1,6.22,exit
2022-07-12 05:00,BUY,19956.82,0.1,,entry
2022-07-12 06:00,SELL,19847.14,0.1,-10.97,exit
2022-07-12 07:00,BUY,19730.99,0.1,,entry
2022-07-12 08:00,SELL,19772.21,0.1,4.12,exit
2022-07-12 09:00,BUY,19603.42,0.1,,entry
2022-07-12 10:00,SELL,19619.36,0.1,1.59,exit
2022-07-12 19:00,BUY,19398.74,0.1,,entry
2022-07-12 20:00,SELL,19461.99,0.1,6.33,exit
2022-07-12 21:00,BUY,19349.5,0.1,,entry
2022-07-12 22:00,SELL,19375.37,0.1,2.59,exit
2022-07-12 23:00,BUY,19328.75,0.1,,entry
2022-07-13 00:00,SELL,19428.23,0.1,9.95,exit
2022-07-13 12:00,BUY,19165.01,0.1,,entry
2022-07-13 13:00,SELL,19293.33,0.1,12.83,exit
2022-07-13 21:00,BUY,19923.51,0.1,,entry
2022-07-13 23:00,SELL,20234.87,0.1,31.14,exit
2022-07-14 08:00,BUY,19764.62,0.1,,entry
2022-07-14 09:00,SELL,19823.11,0.1,5.85,exit
2022-07-14 10:00,BUY,19781.13,0.1,,entry
2022-07-14 11:00,SELL,19738.13,0.1,-4.3,exit
2022-07-14 15:00,BUY,20390.5,0.1,,entry
2022-07-14 17:00,SELL,20738.17,0.1,34.77,exit
2022-07-16 05:00,BUY,20595.04,0.1,,entry
2022-07-16 06:00,SELL,20548.15,0.1,-4.69,exit
2022-07-16 13:00,BUY,20839.6,0.1,,entry
2022-07-16 16:00,SELL,21466.78,0.1,62.72,exit
2022-07-17 13:00,BUY,21117.48,0.1,,entry
2022-07-17 16:00,SELL,21149.79,0.1,3.23,exit
2022-07-17 17:00,BUY,20921.42,0.1,,entry
2022-07-17 18:00,SELL,20973.9,0.1,5.25,exit
2022-07-18 03:00,BUY,21280.02,0.1,,entry
2022-07-18 05:00,SELL,21862.01,0.1,58.2,exit
2022-07-18 19:00,BUY,21617.92,0.1,,entry
2022-07-18 20:00,SELL,21493.18,0.1,-12.47,exit
2022-07-18 21:00,BUY,21659.73,0.1,,entry
2022-07-18 23:00,SELL,22432.58,0.1,77.29,exit
2022-07-19 06:00,BUY,21760.43,0.1,,entry
2022-07-19 07:00,SELL,21764.88,0.1,0.45,exit
2022-07-20 20:00,BUY,23259.7,0.1,,entry
2022-07-20 21:00,SELL,23608.15,0.1,34.85,exit
2022-07-20 22:00,BUY,23309.06,0.1,,entry
2022-07-20 23:00,SELL,23223.3,0.1,-8.58,exit
2022-07-21 00:00,BUY,23249.7,0.1,,entry
2022-07-21 01:00,SELL,23235.64,0.1,-1.41,exit
2022-07-21 23:00,BUY,23152.19,0.1,,entry
2022-07-22 00:00,SELL,23270.16,0.1,11.8,exit
2022-07-22 05:00,BUY,23146.46,0.1,,entry
2022-07-22 08:00,SELL,23301.73,0.1,15.53,exit
2022-07-22 16:00,BUY,23108.14,0.1,,entry
2022-07-22 17:00,SELL,23017.79,0.1,-9.03,exit
